"block","r","obs","lo","hi"
2,1344,189.179348320144,-22.4438672386691,29.2178935885058
2,1368,189.611639572511,-23.1965758432102,28.3036760134491
2,1392,189.484157647571,-23.6415829339878,26.895272462735
2,1416,188.927845337013,-24.2306844565492,27.0009099795366
2,1440,188.756994196109,-25.2430771170673,26.5779417065235
2,1464,189.420113993475,-26.5864548655936,28.8790156494433
2,1488,190.04740072913,-25.899469878809,29.332702902884
2,1512,189.597432312212,-26.0678721326794,30.4454221681419
2,1536,188.373210490476,-27.3566577768736,30.5971773839572
2,1560,188.084156220727,-27.3232796272735,31.6312022138104
2,1584,187.462419005464,-27.9204021068306,30.3783885748082
2,1608,188.211454807679,-29.3983652737654,30.9862081341832
2,1632,188.042344693236,-31.5166296699738,32.1513877651673
2,1656,186.848705719987,-31.5879614707937,33.7776466806217
2,1680,185.020537541369,-32.2783690133008,35.31005005474
2,1704,185.278335108359,-33.0788219257022,35.6188280410968
2,1728,184.659619186672,-34.3484936871253,35.5714178642052
2,1752,184.133511285592,-34.624791377162,36.0789028878298
2,1776,184.127860283316,-36.0422262377442,36.0763841704888
2,1800,184.662522417447,-36.4945292586879,36.0041654427775
2,1824,183.932523664562,-36.0454897569753,36.5805639845878
2,1848,185.752910767285,-35.8981046509625,37.0315104823871
2,1872,186.334095435401,-35.7024602124495,37.8950109106709
2,1896,185.606193177669,-36.6331847395759,38.8762972003608
2,1920,186.308014805069,-38.0721207749014,40.3150924030008
2,1944,186.461015320486,-37.2062406411542,40.9818140663729
2,1968,186.30557015941,-37.1112116272875,40.5786649932702
2,1992,185.253496247301,-38.030856146486,40.7023823831721
2,2016,184.686716780896,-37.7337522125652,41.6977801442158
2,2040,184.058426567584,-39.1302650407526,42.1141308526157
2,2064,184.098246134157,-39.8294175369929,41.4805621530008
2,2088,182.754673896069,-39.8605318599484,40.782338025831
2,2112,181.034927888808,-41.2453111636064,41.011584054897
2,2136,180.619460618948,-41.0904276568986,41.6382335756289
2,2160,180.020712337187,-41.4404862772058,42.7722714062775
2,2184,180.412229784194,-41.9712839056324,43.4710559449577
2,2208,179.478176236067,-41.2824064303745,44.2917320221932
2,2232,179.263978858801,-41.9963188480087,45.7144618924026
2,2256,179.772582081195,-41.0321985621736,45.551603665082
2,2280,178.675961136279,-40.9538041484993,45.4970596685343
2,2304,177.390331452704,-40.0649207215838,45.4959839176322
2,2328,177.258992866675,-40.334855181311,44.8084733436099
2,2352,178.718512872882,-40.8021092280842,44.99093099723
2,2376,179.318829800888,-40.485503095636,44.164153902022
2,2400,178.725387460138,-42.1037403948085,42.7565414605888
2,2424,179.330784168073,-42.9109649125435,42.8698025441331
2,2448,180.294781865307,-43.973405939058,43.257044416905
2,2472,180.659565024519,-45.1209587531303,44.1389653135107
2,2496,180.253416666189,-45.8164996885234,44.9074097257921
2,2520,179.973148944442,-46.572026528981,46.0162413745779
2,2544,179.350879590375,-47.4508946713308,45.8886730514496
2,2568,178.359240894167,-47.1323583687004,46.5656972622992
2,2592,176.108464551578,-45.9828741533297,46.1310847080485
2,2616,173.422629687392,-47.3477938236165,45.4928592410542
2,2640,172.442860107233,-49.1905892943769,45.8593914102521
2,2664,171.184122358623,-49.6915131308892,46.4779372325834
2,2688,170.470695694108,-49.8088342815231,47.7539220858639
2,2712,168.915804770033,-50.4461187418906,47.3466965582761
2,2736,167.929351918905,-51.850620859138,47.0332828756882
2,2760,167.130844893363,-52.0576283506543,48.3687482992086
2,2784,166.722565778149,-51.3443446866481,47.9456069530497
2,2808,166.605973997517,-51.282174506955,47.5617548673713
2,2832,166.285794410369,-51.7649779553458,48.3453229036654
2,2856,165.550798535766,-52.1169795801793,49.3997978724883
2,2880,162.975944366267,-52.2850865538167,50.6275248058655
2,2904,161.638687052571,-52.6315017528486,50.600498348972
2,2928,160.386535605974,-52.9204548979128,51.9017014481692
2,2952,159.338679276779,-53.8397391293611,52.3329689771263
2,2976,158.433762483841,-54.2629777322682,51.9826062768079
2,3000,157.580395614368,-55.1309517960563,52.552786115255
3,0,0,0,0
3,24,-24,-24,23.5656245301433
3,48,75.6550182993828,-48,28.8108072306243
3,72,212.881653587188,-36.6532916544919,33.0643214031639
3,96,258.47016053811,-45.9361580255121,51.8054964843567
3,120,287.682057096755,-64.7789419198654,54.5209659734074
3,144,322.969191398093,-58.702042876636,44.1886031088108
3,168,350.792919766081,-67.9879805713762,39.4692064790911
3,192,371.511023350459,-56.13448184733,26.4408020637921
3,216,395.084700613742,-59.8677842296025,34.721703118303
3,240,419.260931119662,-45.8908958753252,32.2551884607304
3,264,430.37162484681,-45.8079676517872,32.7168417334115
3,288,445.496054319431,-43.7067087186975,29.9863942485128
